id,created_at,updated_at,version,srd_version,name,stat_block_id
58c7edda-fa8a-5361-b6d3-70f18dae0eae,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Couatl,75aaf7d9-8097-5f09-8c47-db10961f69cb
3c0c11cd-a4f1-5ffd-beaa-2a58807410f7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Swarm of Crawling Claws,68a5204b-c403-538a-9ad4-12ac83ff69dc
598f1e33-3634-5e78-90f8-309752556a00,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Cultist,cf402a02-a4aa-50e5-a064-ab051149082f
f6ac1ef1-4fc7-5f00-a97a-e760944b1598,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Cultist Fanatic,e4ab2238-e788-5fae-b26d-32aa80151e67
45c5aa6c-a66e-59a8-872b-32aec67b8b45,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Darkmantle,369d4ec5-4a3f-5850-a40f-54c4f4ae4b59
b44c518d-d5a7-5bd6-af69-2f77241fa62a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Death Dog,6f8f63ea-0142-585a-a7fe-0f86dfcf594f
be2f3072-c7a2-5b7e-9cab-7df51e0606fd,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Deva,38042d14-b41a-58d3-a5c3-ad7aec83e56d
4dedae4f-2454-5e7f-ba61-b0df82f6a7ef,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Djinni,17cd2716-817e-5095-96fe-3eb45434cd63
5af68cb7-fb38-5d42-aa66-cdba4b3d9778,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Doppelganger,f72245b9-387c-5cf6-bbe0-f1ac86a358c4
dcfc2319-d201-518b-8639-3184bdd96b9d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Dragon Turtle,d7092d19-28a7-5f39-9e71-464623ce89c9
e7fdff54-454c-55cc-a527-661ab26f654d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Dretch,6133215b-a31d-562d-9316-35324f562d6c
a6f15607-fd0d-5fff-99a4-2ff99c6d4d9a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Drider,53c43655-552b-5980-baf2-1249e3456a99
ff51d769-17d9-5ce7-be8b-9f9ca5a0643f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Druid,1bd5702c-3e46-5ef7-9c2f-74770fb8ef7d
e1924d8b-4af5-5aee-a80a-54bad2941b97,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Dryad,033c4445-4e17-58f3-be70-b82e6bf147f7
fbcfbb34-1bf5-5bdc-a763-ea43c9859000,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Earth Elemental,3d4b70a2-00a8-50b4-b5d1-809fc757b318
429de71d-175d-50ee-8026-d5977b562adc,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Efreeti,0df6b8f7-5890-5cc2-9795-0ce79262cb6c
d29dca73-3a52-5f9c-869f-b60fd36dbfa4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Erinyes,bc11534a-39f1-5691-bb6b-3885b920c84b
b42e88ef-128c-573a-9721-e2260caaa861,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Ettercap,69acc152-e877-5d92-af3a-4d2d14804d64
a6e9e6ac-9532-5239-95eb-b1c322b7ed45,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Ettin,c87f1d42-e66b-50e8-9625-1741041c8a93
0e87d22f-6347-522a-8f04-6c817f47cc27,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Fire Elemental,36997c98-bf66-58b2-9d69-422d70eff96b
1f163f21-77fa-54a8-aa37-ab8e90774e87,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Fire Giant,0e4104f9-de6d-5c28-9fca-22bf44b73ed6
dd27c875-c783-598d-9301-4b51c676d575,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Flesh Golem,b50869dc-e3a1-57fd-8419-cd10dd1b1885
ca07eed0-a201-527b-9d0c-c4c94bab17b7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Frost Giant,b9adfac7-a098-5858-8481-6ad99f16eb26
b4647a8f-32d1-5583-a585-b43fa7cecb47,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Shrieker Fungus,cc618aa0-1ee7-5853-a26e-000fb122fda3
a7217dfc-8428-55f4-94f2-c5e4cc0d49c1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Violet Fungus,ef11c0ec-388a-5fcb-8cb4-f3cff6d5dd10
5c0341fb-04f7-58ab-9d1d-d9a9b65c312e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Gargoyle,209a0db5-c38a-556f-b56a-7f274bb42e4d
24c28454-fcde-5396-8d56-c6d2ecc93599,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Gelatinous Cube,2a1ca355-abde-537a-af0c-c79e04265666
1f628a88-1f44-5462-91a7-5d37d91d85af,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Ghast,6f9b0cfe-9018-5cb8-849f-e0e4ff493900
7530f3b9-642d-576b-a5c0-c60bec5168f4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Ghost,2ec7306c-1c74-51a7-940b-8cc4da983b97
0d5f4e23-4f23-510b-9bd0-96b82d6bf478,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Ghoul,6a74b6e8-457f-5655-9c95-72d4822f7ee7
c9cd1c58-2489-52e8-9b3a-6a79d0195bbf,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Gibbering Mouther,a4d9c15d-4ab6-5721-ad72-c042f590e25e
234fbc79-4124-517a-8245-e95389cf549f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Glabrezu,dc04d0e1-24ee-5712-b18c-b83dc8f5ad4a
521079a3-60e0-5682-bee4-198cb067c652,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Gladiator,d8f72762-af3b-5b03-9c37-a4ddc79f2e1b
df94a17a-c60c-5e24-93b9-e9819358a66e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Gnoll Warrior,fc3aef8b-2b9b-50fb-98e4-3e5221400b1e
2d8e8783-c63c-542f-81f1-9608bca4e177,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Goblin Minion,ad77e9cf-c420-5b55-bafe-46c51fba0ade
ec1b99af-ee3e-54c5-a67d-152bd4a8b5ea,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Goblin Warrior,08b6d58f-a525-5063-9bdb-72618a737b11
e9d09c3e-cff3-5de9-a16b-570893ca3ff3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Goblin Boss,e8108f5d-5141-5121-89ec-692f9fe7328d
51f388d4-80a7-5a7d-affe-36e03beca2ee,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Gold Dragon Wyrmling,5041345d-a209-5470-a65c-30ca8c8b0e01
c78d30f5-9d1d-5ea0-a343-1fb5e3187590,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Young Gold Dragon,cd5a1706-a5eb-5f93-9a27-d0e675cf4d3f
dbfb9ff1-8987-5c77-ab34-434f2f49410e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Adult Gold Dragon,f30a06ec-741b-5822-ae9b-15d64671ed04
7e3990f3-56eb-5b85-b3eb-79f28d84acbd,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Ancient Gold Dragon,48df82ed-f959-54b8-b03a-24dc248ba79b
fa22f713-2901-5ad8-a997-bf863ead4ffa,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Gorgon,be5a1ceb-5d3f-5258-9e1b-073feb18b8be
c28c8425-15b8-5752-9512-95501dca08ac,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Gray Ooze,6f87e0ae-d0fb-5f06-9dff-9b3a09154664
bf1b0a76-7c0b-546d-820c-54f3659ba7d0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Green Dragon Wyrmling,0e52bb7c-96d5-58f9-b469-b45eab8c3c3d
92410293-101e-5e04-bb10-0cbd0c0862f6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Young Green Dragon,6b603949-759d-5c72-b310-074d45747013
5b7e6154-6701-5c54-a6d1-b7958f1eeccd,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Adult Green Dragon,352006ea-b852-59c0-b79c-6dda624688c4
60f5d359-6e2f-54e3-84a5-7c2fdd9c46b1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Ancient Green Dragon,e02f30d6-9c3f-5ee7-9937-b2df7044344c
50fa6474-4cca-52a5-a856-5cb6be2c7c4c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Green Hag,edb83e46-b4f5-56ed-8a8b-aebec29863c2
8a2d7327-5d06-51e8-a96d-a584e285563e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Grick,3a7ab06f-a094-5767-b2d0-61f1dceed4c1
7f6a1c8e-1f13-5d2c-ae24-e65abf77c622,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Griffon,549be1bb-de18-58a1-898c-0b112ef15332
7ec32cc4-bdba-56b0-b9c8-850651147bcc,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Grimlock,da6bee9d-ded1-5cfa-8348-a21043f6adf9
80f91ae0-ad6c-5467-bb16-31d6484b58b3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Guardian Naga,5741bdc0-01af-5fdf-938b-d977ca6f514d
02e76f18-1227-5a3a-a802-3cdf0fed3b3f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Guard,c442a044-2660-5ae1-bb76-7941919b88aa
81c95581-27d5-544f-856c-53a6db3d9c3d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Guard Captain,33eb289c-e2fe-5c3c-ab3f-1d86c92f00e5
573c0e09-70cc-53f2-ab53-3ff69edef72d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Half-Dragon,cab786f8-266c-5d51-87eb-518eb632d617
cd03eba4-c0fc-553d-b476-7bc194fcf4a5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Harpy,a699a7c7-0c6e-5b4e-8b02-cb0af0975ef1
5a6c22a6-23fe-5370-b0ca-f69d88226daf,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Hell Hound,0ec3a98e-0d40-5fba-933c-a05c59487953
d8e7fef0-753f-5be6-bf82-7a76604941bb,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Hezrou,f0daad33-3bad-5c96-9515-fbe749874b41
43ab43e3-90d2-5e85-8ece-e64bfe8afb07,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Hill Giant,0c5b8963-efc7-5c4c-9622-da0d0ea3607a
4c742315-0346-50a7-af09-c0d90c2d18b1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Hippogriff,fc25baba-85df-506b-959e-dbc35112a9bb
672fd4d6-0f4e-5b31-8f9c-9c1e0c6bc07e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Hobgoblin Warrior,45d59fb4-87ea-5101-88e4-8749239b5fc1
0d38a8c2-062e-5e61-b4e1-c4993f52bd3a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Hobgoblin Captain,bdbf6f10-fb16-5ce7-99cd-f74fdec699f3
4208a965-a053-5972-b4b3-3f25880eb446,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Homunculus,9f10001a-1443-5480-9792-f59d6ab56cc8
a343c076-c081-5822-ae93-648b3ff61db2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Horned Devil,7e11286d-f7aa-5d3b-9ad1-2da41f2f5c14
d4d2b26a-d897-5c96-ab13-09028022f215,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Hydra,6663817c-edf8-552e-8ede-f0d77e4d658a
fe80d9d9-8b26-50c2-89cf-c2b873e872d2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Ice Devil,639dc600-5a69-58a8-ba9a-f9a49f36ae95
85e13805-ee6c-5a5f-b710-aecf8b2e3614,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Imp,eac7706e-b667-5ac5-ae31-b3bf3e5c9bac
230e151f-0e1e-5abf-9a8e-ec0214bea26c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Incubus,3367bac2-faa5-5174-9acd-237dd9d9fbbf
f76bdb63-b37b-5b0b-a3b1-e76ec021d1c9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Invisible Stalker,baafa8c2-3531-5793-a8d3-2c02e302903a
d98ef44b-b8dc-5e46-bbc1-df258864a52e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Iron Golem,6353a56e-4d51-5e4e-9815-7a47498e7ad7
52337e0a-4066-5aaf-8e49-6d739103ecd4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Knight,4e972e38-7089-56be-b409-0cba74ef0537
cd6d0939-a7a9-5925-853f-659df6c7d650,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Kobold Warrior,e5e42c51-2f6c-5283-ab41-83068f4a3436
01e7aee6-bfba-511f-9436-f6eed8a090d5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Kraken,cfcdd6a4-3b89-53a6-9557-d06ca21a1946
4b2a80b4-03ee-5fc1-8429-1108e902c568,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Lamia,51deafbd-8649-5be8-bf4c-ea9984eb00f9
53ceeca3-a407-5bb4-a0cb-db13f35eba02,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Lemure,ca4ebfe1-7875-527f-8849-3aed5c7f1257
11a5ba20-a9a3-52ed-907c-672d47a24e5f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Lich,874246f2-ba2f-5948-add9-e11c8fa60fd9
137c099f-860b-5a74-b09e-54692508db67,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Mage,e9358f36-6ff4-5a72-bd5e-923bc130177c
1a9eed07-d694-5734-abaa-bfa0e0ab38ae,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Archmage,252f9ded-9b49-5d4d-bda3-d1141e1b97f4
e37e2bb2-6803-5859-9b53-3b4c8ce2d250,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Magmin,ff734998-0aad-5bc3-b979-d62e50842e2c
b65e9f93-d661-5655-a23e-1939d81d74cf,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Manticore,2d12f026-9bcb-5cf9-8959-1f5d7d4dfac0
95770843-f495-5689-88c0-8fe1ccf84ba0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Marilith,cac1f74d-45d4-5314-abde-f8386a57304b
a380526f-cd65-599d-94dd-4e2fa7c5047c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Medusa,4d26569e-6acf-582e-a1b0-d097e477ed7e
afb513e4-84c0-56b4-b37f-54df4ead1c4f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Dust Mephit,63c2085a-f8fb-56a6-bd7a-7ec20b5e0b5d
824190d2-6d19-5429-b0a5-54ccdc13ddef,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Ice Mephit,089d2b7c-87b1-5a9e-8561-0997f2e8dadb
8239c1ba-a5c8-503b-8add-5722b12c734c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Magma Mephit,126bfcc3-bb22-5b98-9d99-805dc5254c26
1573c743-3ba1-5a51-b2ce-533268096b92,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Steam Mephit,96eca42e-4260-5e69-b338-c26f8d3774a9
3879e0f4-fb23-5425-b725-64bb69f9bffa,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Merfolk Skirmisher,b80c26a9-8c68-5c94-b64f-dece51fba485
