id,created_at,updated_at,version,srd_version,name,item_category,rarity_tier,rarity_note,applies_to,attunement,attunement_note,cost_gp,weight_lb,description,tool_ability,weapon_category,weapon_dice_count,weapon_dice_faces,weapon_dice_bonus,weapon_damage_type,versatile_dice_count,versatile_dice_faces,mastery_id,range_normal_feet,range_long_feet,weapon_reach_feet,ammunition_id,armor_category,base_armor_class,adds_dexterity,dexterity_cap,strength_requirement,stealth_disadvantage,armor_class_bonus
27fdc56c-4486-5bde-b9d5-62e4c6d9271d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Dart,WEAPON,NULL,NULL,NULL,false,NULL,0.05,0.25,NULL,NULL,SIMPLE_RANGED,1,4,NULL,PIERCING,NULL,NULL,a5700000-0000-4000-a000-000000000008,20,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a12fc33c-1130-5ac9-820b-90b2ac1dcd9e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Light Crossbow,WEAPON,NULL,NULL,NULL,false,NULL,25.0,5,NULL,NULL,SIMPLE_RANGED,1,8,NULL,PIERCING,NULL,NULL,a5700000-0000-4000-a000-000000000006,80,320,NULL,7be1a21d-3bf2-53f8-8b14-47eabede177e,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4dd506f2-3279-547d-ac5f-a6e959049f41,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Shortbow,WEAPON,NULL,NULL,NULL,false,NULL,25.0,2,NULL,NULL,SIMPLE_RANGED,1,6,NULL,PIERCING,NULL,NULL,a5700000-0000-4000-a000-000000000008,80,320,NULL,ed88e30f-29eb-52db-b6d1-abd12a042208,NULL,NULL,NULL,NULL,NULL,NULL,NULL
f8087ed2-34a8-5c5c-86f0-5822efa783d5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Sling,WEAPON,NULL,NULL,NULL,false,NULL,0.1,NULL,NULL,NULL,SIMPLE_RANGED,1,4,NULL,BLUDGEONING,NULL,NULL,a5700000-0000-4000-a000-000000000006,30,120,NULL,0f872433-f266-5c3e-b13f-f5a6136b987a,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207463e9-c9a9-53ef-9319-949b46a0dc4b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Battleaxe,WEAPON,NULL,NULL,NULL,false,NULL,10.0,4,NULL,NULL,MARTIAL_MELEE,1,8,NULL,SLASHING,1,10,a5700000-0000-4000-a000-000000000007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
07edad4c-de97-5b60-b367-94d3b9160532,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Flail,WEAPON,NULL,NULL,NULL,false,NULL,10.0,2,NULL,NULL,MARTIAL_MELEE,1,8,NULL,BLUDGEONING,NULL,NULL,a5700000-0000-4000-a000-000000000005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
be8123f0-e90e-50a2-ac6b-8921e66fac5c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Glaive,WEAPON,NULL,NULL,NULL,false,NULL,20.0,6,NULL,NULL,MARTIAL_MELEE,1,10,NULL,SLASHING,NULL,NULL,a5700000-0000-4000-a000-000000000002,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b6810b43-2ed6-521d-a2ad-5a9c33684fc2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Greataxe,WEAPON,NULL,NULL,NULL,false,NULL,30.0,7,NULL,NULL,MARTIAL_MELEE,1,12,NULL,SLASHING,NULL,NULL,a5700000-0000-4000-a000-000000000001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b5c05f13-24d2-54a5-af83-8aca0f8a6c06,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Greatsword,WEAPON,NULL,NULL,NULL,false,NULL,50.0,6,NULL,NULL,MARTIAL_MELEE,2,6,NULL,SLASHING,NULL,NULL,a5700000-0000-4000-a000-000000000002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9f68602e-a9a6-5612-a85c-3bf6d2a65c62,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Halberd,WEAPON,NULL,NULL,NULL,false,NULL,20.0,6,NULL,NULL,MARTIAL_MELEE,1,10,NULL,SLASHING,NULL,NULL,a5700000-0000-4000-a000-000000000001,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a4843515-c3c9-5a3c-ac4e-3a971a747dcc,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Lance,WEAPON,NULL,NULL,NULL,false,NULL,10.0,6,NULL,NULL,MARTIAL_MELEE,1,10,NULL,PIERCING,NULL,NULL,a5700000-0000-4000-a000-000000000007,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a0f59cfe-f110-5e2a-a029-416d89e13544,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Longsword,WEAPON,NULL,NULL,NULL,false,NULL,15.0,3,NULL,NULL,MARTIAL_MELEE,1,8,NULL,SLASHING,1,10,a5700000-0000-4000-a000-000000000005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100e2646-cba2-5c4e-b32f-bdda2d76e216,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Maul,WEAPON,NULL,NULL,NULL,false,NULL,10.0,10,NULL,NULL,MARTIAL_MELEE,2,6,NULL,BLUDGEONING,NULL,NULL,a5700000-0000-4000-a000-000000000007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3e34f7b-ea64-5d1a-98dd-9957c8e62be8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Morningstar,WEAPON,NULL,NULL,NULL,false,NULL,15.0,4,NULL,NULL,MARTIAL_MELEE,1,8,NULL,PIERCING,NULL,NULL,a5700000-0000-4000-a000-000000000005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6186aa49-c69e-5775-abbb-2163803fab04,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Pike,WEAPON,NULL,NULL,NULL,false,NULL,5.0,18,NULL,NULL,MARTIAL_MELEE,1,10,NULL,PIERCING,NULL,NULL,a5700000-0000-4000-a000-000000000004,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
92ef8e60-7c43-5048-b972-aefbe8108359,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Rapier,WEAPON,NULL,NULL,NULL,false,NULL,25.0,2,NULL,NULL,MARTIAL_MELEE,1,8,NULL,PIERCING,NULL,NULL,a5700000-0000-4000-a000-000000000008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d8f3c826-aa8a-5ee2-bff5-f3451582c3ea,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Scimitar,WEAPON,NULL,NULL,NULL,false,NULL,25.0,3,NULL,NULL,MARTIAL_MELEE,1,6,NULL,SLASHING,NULL,NULL,a5700000-0000-4000-a000-000000000003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1f2b5e74-a5ab-5ba0-8832-862e01e69fee,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Shortsword,WEAPON,NULL,NULL,NULL,false,NULL,10.0,2,NULL,NULL,MARTIAL_MELEE,1,6,NULL,PIERCING,NULL,NULL,a5700000-0000-4000-a000-000000000008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90ae4214-ae62-5f74-a086-f2e4460f670e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Trident,WEAPON,NULL,NULL,NULL,false,NULL,5.0,4,NULL,NULL,MARTIAL_MELEE,1,8,NULL,PIERCING,1,10,a5700000-0000-4000-a000-000000000007,20,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9df9d0a4-422d-585a-9e7c-6d2adfcc2e2e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Warhammer,WEAPON,NULL,NULL,NULL,false,NULL,15.0,5,NULL,NULL,MARTIAL_MELEE,1,8,NULL,BLUDGEONING,1,10,a5700000-0000-4000-a000-000000000004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7fcd25e8-d4db-5fe2-84c3-ba56b3df7fe8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,War Pick,WEAPON,NULL,NULL,NULL,false,NULL,5.0,2,NULL,NULL,MARTIAL_MELEE,1,8,NULL,PIERCING,1,10,a5700000-0000-4000-a000-000000000005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
75fda211-b7b0-5555-b223-9ec94c998b2d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Whip,WEAPON,NULL,NULL,NULL,false,NULL,2.0,3,NULL,NULL,MARTIAL_MELEE,1,4,NULL,SLASHING,NULL,NULL,a5700000-0000-4000-a000-000000000006,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
396a94d4-6fec-59dc-8d8f-c0b4652e45ab,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Blowgun,WEAPON,NULL,NULL,NULL,false,NULL,10.0,1,NULL,NULL,MARTIAL_RANGED,NULL,NULL,1,PIERCING,NULL,NULL,a5700000-0000-4000-a000-000000000008,25,100,NULL,0e7fc3cc-4429-5e0e-82ab-9cd5fbbabace,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d751460b-5c9b-5614-a830-86ab32b1f6f1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Hand Crossbow,WEAPON,NULL,NULL,NULL,false,NULL,75.0,3,NULL,NULL,MARTIAL_RANGED,1,6,NULL,PIERCING,NULL,NULL,a5700000-0000-4000-a000-000000000008,30,120,NULL,7be1a21d-3bf2-53f8-8b14-47eabede177e,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b6e7bae6-9421-584b-bb9a-a0bf3f1b4ece,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Heavy Crossbow,WEAPON,NULL,NULL,NULL,false,NULL,50.0,18,NULL,NULL,MARTIAL_RANGED,1,10,NULL,PIERCING,NULL,NULL,a5700000-0000-4000-a000-000000000004,100,400,NULL,7be1a21d-3bf2-53f8-8b14-47eabede177e,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12528311-107f-58bf-b8d1-8055dfa9c034,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Longbow,WEAPON,NULL,NULL,NULL,false,NULL,50.0,2,NULL,NULL,MARTIAL_RANGED,1,8,NULL,PIERCING,NULL,NULL,a5700000-0000-4000-a000-000000000006,150,600,NULL,ed88e30f-29eb-52db-b6d1-abd12a042208,NULL,NULL,NULL,NULL,NULL,NULL,NULL
99391c75-3d86-5339-8be6-512c60aacb5a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Musket,WEAPON,NULL,NULL,NULL,false,NULL,500.0,10,NULL,NULL,MARTIAL_RANGED,1,12,NULL,PIERCING,NULL,NULL,a5700000-0000-4000-a000-000000000006,40,120,NULL,53ad4fa1-c267-5071-b7bf-ca2a81ceb04c,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5f8bd190-3248-5a47-975b-e6854bdf60f5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Pistol,WEAPON,NULL,NULL,NULL,false,NULL,250.0,3,NULL,NULL,MARTIAL_RANGED,1,10,NULL,PIERCING,NULL,NULL,a5700000-0000-4000-a000-000000000008,30,90,NULL,53ad4fa1-c267-5071-b7bf-ca2a81ceb04c,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e6ce03ce-cb31-5d1c-abdf-0c8d18a8dd9f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Padded Armor,ARMOR,NULL,NULL,NULL,false,NULL,5.0,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LIGHT,11,true,NULL,NULL,true,NULL
10cb5067-7b6a-53fc-924f-3421aaaaa41f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Leather Armor,ARMOR,NULL,NULL,NULL,false,NULL,10.0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LIGHT,11,true,NULL,NULL,false,NULL
69221ae9-4c04-579e-8ff6-b94068dcfff3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Studded Leather Armor,ARMOR,NULL,NULL,NULL,false,NULL,45.0,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,LIGHT,12,true,NULL,NULL,false,NULL
72f9bb43-cee3-5aca-8705-7f19770c2089,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Hide Armor,ARMOR,NULL,NULL,NULL,false,NULL,10.0,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MEDIUM,12,true,2,NULL,false,NULL
a74ad564-7aa5-53a9-a7d3-4ace8c187308,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Chain Shirt,ARMOR,NULL,NULL,NULL,false,NULL,50.0,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MEDIUM,13,true,2,NULL,false,NULL
637cbabc-d916-59d2-b074-6052f36269d0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Scale Mail,ARMOR,NULL,NULL,NULL,false,NULL,50.0,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MEDIUM,14,true,2,NULL,true,NULL
cd7da83c-e477-5c6e-82be-a8dbc797b5dc,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Breastplate,ARMOR,NULL,NULL,NULL,false,NULL,400.0,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MEDIUM,14,true,2,NULL,false,NULL
7a6794d9-0c44-579b-8574-812f02dd07bc,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Half Plate Armor,ARMOR,NULL,NULL,NULL,false,NULL,750.0,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MEDIUM,15,true,2,NULL,true,NULL
f47725f4-ca5e-5a40-84d5-7d5534a46a2a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Ring Mail,ARMOR,NULL,NULL,NULL,false,NULL,30.0,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HEAVY,14,false,NULL,NULL,true,NULL
ab11c16e-31e7-5d50-98ff-c0e8d90ebd2c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Chain Mail,ARMOR,NULL,NULL,NULL,false,NULL,75.0,55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HEAVY,16,false,NULL,13,true,NULL
2c1ce4c5-9e90-502d-94f4-0fef6f88cc80,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Splint Armor,ARMOR,NULL,NULL,NULL,false,NULL,200.0,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HEAVY,17,false,NULL,15,true,NULL
373b2869-467b-5cbc-a332-a9ab780f1fd6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Plate Armor,ARMOR,NULL,NULL,NULL,false,NULL,1500.0,65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HEAVY,18,false,NULL,15,true,NULL
64280b79-420c-5c3b-91be-b299013be532,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Shield,SHIELD,NULL,NULL,NULL,false,NULL,10.0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SHIELD,NULL,false,NULL,NULL,false,2
ed88e30f-29eb-52db-b6d1-abd12a042208,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Arrows,AMMUNITION,NULL,NULL,NULL,false,NULL,1.0,1,"Sold in lots of 20, stored in a Quiver.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7be1a21d-3bf2-53f8-8b14-47eabede177e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Bolts,AMMUNITION,NULL,NULL,NULL,false,NULL,1.0,1.5,"Sold in lots of 20, stored in a Case.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53ad4fa1-c267-5071-b7bf-ca2a81ceb04c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,"Bullets, Firearm",AMMUNITION,NULL,NULL,NULL,false,NULL,3.0,2,"Sold in lots of 10, stored in a Pouch.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0f872433-f266-5c3e-b13f-f5a6136b987a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,"Bullets, Sling",AMMUNITION,NULL,NULL,NULL,false,NULL,0.04,1.5,"Sold in lots of 20, stored in a Pouch.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0e7fc3cc-4429-5e0e-82ab-9cd5fbbabace,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Needles,AMMUNITION,NULL,NULL,NULL,false,NULL,1.0,1,"Sold in lots of 50, stored in a Pouch.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
819171b4-f624-51c0-8c53-5e0c38940a34,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Alchemist's Supplies,TOOL,NULL,NULL,NULL,false,NULL,50.0,8,"Utilize: Identify a substance (DC 15), or start a fire (DC 15)

Craft: Acid, Alchemist's Fire, Component Pouch, Oil, Paper, Perfume",INTELLIGENCE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
263aa011-c9f3-5265-8aaa-ec0101bdfbe5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Brewer's Supplies,TOOL,NULL,NULL,NULL,false,NULL,20.0,9,"Utilize: Detect poisoned drink (DC 15), or identify alcohol (DC 10)

Craft: Antitoxin",INTELLIGENCE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
74f98126-8f52-56c6-9c3e-9cffdbb98bad,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Calligrapher's Supplies,TOOL,NULL,NULL,NULL,false,NULL,10.0,5,"Utilize: Write text with impressive flourishes that guard against forgery (DC 15)

Craft: Ink, Spell Scroll",DEXTERITY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
bfb2c367-be27-5cb6-b8d3-1739dd856e0b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Carpenter's Tools,TOOL,NULL,NULL,NULL,false,NULL,8.0,6,"Utilize: Seal or pry open a door or container (DC 20)

Craft: Club, Greatclub, Quarterstaff, Barrel, Chest, Ladder, Pole, Portable Ram, Torch",STRENGTH,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0908be7f-2b52-56e8-b891-9190fa4b0cae,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Cartographer's Tools,TOOL,NULL,NULL,NULL,false,NULL,15.0,6,"Utilize: Draft a map of a small area (DC 15)

Craft: Map",WISDOM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
93826d1d-1c87-5dc7-ae01-340514467662,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Cobbler's Tools,TOOL,NULL,NULL,NULL,false,NULL,5.0,5,"Utilize: Modify footwear to give Advantage on the wearer's next Dexterity (Acrobatics) check (DC 10)

Craft: Climber's Kit",DEXTERITY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a22c6f24-a1a5-557c-8a6e-96576e05963c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Cook's Utensils,TOOL,NULL,NULL,NULL,false,NULL,1.0,8,"Utilize: Improve food's flavor (DC 10), or detect spoiled or poisoned food (DC 15)

Craft: Rations",WISDOM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c5359a1b-ddc9-5864-bab4-81e8542366e5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Glassblower's Tools,TOOL,NULL,NULL,NULL,false,NULL,30.0,5,"Utilize: Discern what a glass object held in the past 24 hours (DC 15)

Craft: Glass Bottle, Magnifying Glass, Spyglass, Vial",INTELLIGENCE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2dc73820-8a5a-5764-b54f-1787dbc3a7cf,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Jeweler's Tools,TOOL,NULL,NULL,NULL,false,NULL,25.0,2,"Utilize: Discern a gem's value (DC 15)

Craft: Arcane Focus, Holy Symbol",INTELLIGENCE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
